type	gene_id
TA	HSP90AA1
TA	ANP32B
TA	RPS24
TA	EMP2
TA	ADH1C
TA	RPL7A
TA	CCDC34
TA	RPL37
TA	RPL8
TA	RPS7
TA	RPL6
TA	RPS20
TA	RPL7
TA	RPL31
TA	FBL
TA	RPS5
TA	PPP1R1B
TA	RPS28
TA	CKS1B
TA	COTL1
TA	SNRPF
TA	HNRNPA2B1
TA	RPL21
TA	RPS29
TA	C1QBP
TA	RPS4X
TA	RPL13
TA	TOP2A
TA	RPS9
TA	MKI67
TA	HMGN1
TA	RPS13
TA	MAD2L1
TA	PLP2
TA	HNRNPA3
TA	RPL27A
TA	DMBT1
TA	RPL23A
TA	NUDT1
TA	UBE2C
TA	RPL39
TA	CDCA7
TA	IMPDH2
TA	H3F3A
TA	RPL28
TA	RPL3
TA	RPL34
TA	RPS15A
TA	CDK1
TA	RPL26
TA	RPL41
TA	RPL23
TA	RPS11
TA	RPL13A
TA	GGH
TA	CYBA
TA	FABP5
TA	RPL36
TA	SYCE1L
TA	RPL14
TA	STRA13
TA	RPA3
TA	SMC2
TA	BIRC5
TA	RPL27
TA	RPL30
TA	RPL12
TA	RPS27A
TA	RPL5
TA	SNRPE
TA	BANF1
TA	EEF1A1
TA	POLD2
TA	NPM1
TA	ATP5G1
TA	RPL18
TA	PA2G4
TA	NUSAP1
TA	YBX1
TA	RPL19
TA	NASP
TA	PCNA
TA	MCM7
TA	UBE2T
TA	RPS15
TA	HNRNPAB
TA	HIST1H4C
TA	NCL
TA	CBX3
TA	RPL11
TA	PIGR
TA	LMNB1
TA	SET
TA	PABPC1
TA	RPL9
TA	RAD21
TA	DHFR
TA	SNRPG
TA	GGCT
TA	AGR2
TA	PBK
TA	ASF1B
TA	MLXIP
TA	SPINK1
TA	RRM1
TA	CD9
TA	MZT2B
TA	GNB2L1
TA	NME1
TA	BUB3
TA	SRSF3
TA	LSM2
TA	RPS14
TA	RPL35A
TA	SERBP1
TA	RNASE1
TA	SNRPD2
TA	CDK4
TA	KPNB1
TA	RPS25
TA	HMGN3
TA	RPL17
TA	HNRNPC
TA	LSM7
TA	PAFAH1B3
TA	CENPF
TA	TMPO
TA	ITGB3BP
TA	RAMP1
TA	CCNA2
TA	IFITM3
TA	AHCY
TA	ILF2
TA	MARCKSL1
TA	PRC1
TA	PLA2G2A
TA	SIVA1
TA	RPL10
TA	KIAA1324
TA	PTTG1
TA	H2AFX
TA	NHP2
TA	HMGB3
TA	ANP32E
TA	RPS27
TA	C19orf48
TA	RPL38
TA	RNASEH2A
TA	RPL24
TA	NAA38
TA	NGFRAP1
TA	HPRT1
TA	CDKN3
TA	CNN3
TA	NENF
TA	RAD51AP1
TA	ERH
TA	PTGES3
TA	HSP90AB1
TA	UQCRH
TA	HSPE1
TA	GINS2
TA	CCT2
TA	C2orf82
TA	HNRNPA0
TA	LSM3
TA	LBR
TA	SRP9
TA	PDIA6
TA	ACTG1
TA	EPHB2
TA	PSIP1
TA	PAICS
TA	LSM4
TA	DNMT1
TA	RBBP7
TA	UQCC2
TA	AURKB
TA	HNRNPD
TA	CKLF
TA	TOMM40
TA	DNAJC9
TA	TP53
TA	SNHG25
TA	CDT1
TA	CBX5
TA	UBA52
TA	CENPN
TA	SOX4
TA	KIF20B
TA	EIF4EBP1
TA	CCL25
TA	RBM3
TA	MZT2A
TA	MRPL11
TA	CCT6A
TA	EBPL
TA	NDUFB11
TA	EEF1B2
TA	PRKDC
TA	ZFAS1
TA	SFPQ
TA	MAZ
TA	KHDRBS1
TA	UBE2S
TA	GMNN
TA	SKA2
