type	gene_id
TA	CENPH
TA	RPL6
TA	NGFRAP1
TA	NUCB2
TA	RPL41
TA	HELLS
TA	SRSF2
TA	NME1
TA	HNRNPAB
TA	SSRP1
TA	CYBA
TA	RPL32
TA	SNRPD2
TA	HSP90AB1
TA	SNRNP25
TA	CMSS1
TA	HSPE1
TA	RPS12
TA	ATP5G1
TA	RPS15A
TA	RPS27A
TA	HDAC2
TA	RNASEH2B
TA	BCL2L12
TA	RPS13
TA	RPL26
TA	SUMO2
TA	ANAPC11
TA	GNB2L1
TA	PRPS2
TA	SPC25
TA	SRP9
TA	CARHSP1
TA	YWHAQ
TA	FOXM1
TA	RPL28
TA	TACC3
TA	HMMR
TA	MIS18BP1
TA	WHSC1
TA	RPS24
TA	HNRNPD
TA	KIFC1
TA	RPS15
TA	POLE3
TA	SLC12A2
TA	RPL22
TA	RPL11
TA	EMP2
TA	WDR34
TA	PPM1G
TA	TPGS2
TA	ASPM
TA	RPL37
TA	RPLP2
TA	CHCHD2
TA	EEF1A1
TA	HMGN3
TA	ARHGAP11A
TA	RPS16
TA	HNRNPC
TA	PRDX4
TA	TPRKB
TA	PRKDC
TA	CCT6A
TA	CDCA8
TA	MZT1
TA	VRK1
TA	SFPQ
TA	MCM3
TA	LMNB2
TA	RPL37A
TA	NDUFB11
TA	ILF3
TA	RPL27
TA	RPL5
TA	KHDRBS1
TA	RPL27A
TA	TRAP1
TA	EZH2
TA	RPS28
TA	RPL19
TA	MND1
TA	ADH1C
TA	HNRNPF
TA	CKAP2
TA	MRPL37
TA	PPIH
TA	RPS14
TA	GPSM2
TA	MLXIP
TA	RPL9
TA	NUDCD2
TA	MCM5
TA	TFDP1
TA	UBA52
TA	TMEM106C
TA	HP1BP3
TA	PDIA6
TA	RPL13A
TA	RACGAP1
TA	PRDX3
TA	HNRNPR
TA	RHEB
TA	PLA2G2A
TA	VPS29
TA	DDX39A
TA	SMC1A
TA	TP53
TA	EIF3L
TA	BZW2
TA	GTSE1
TA	EIF4EBP1
TA	GCSH
TA	SRPK1
TA	NOP56
TA	RBM3
TA	UBE2I
TA	PFN1
TA	PPP1R1B
TA	YWHAH
TA	RPL34
TA	PPIF
TA	RPL18
TA	C9orf142
TA	RPL29
TA	SNRPA
TA	TUFM
TA	RBMX
TA	TRA2B
TA	RPL12
TA	NENF
TA	NUDT21
TA	EIF1AX
TA	PARK7
TA	EPHB2
TA	NUF2
TA	CDCA3
TA	LDHB
TA	TMEM258
TA	RCN2
TA	KIF22
TA	RNPS1
TA	RPS25
TA	NME4
Stem_Cell	ASCL2
Stem_Cell	RGMB
Stem_Cell	RPL12
Stem_Cell	RPL36A
Stem_Cell	RPL31
Stem_Cell	RPL13
Stem_Cell	RPS18
Stem_Cell	RPS23
Stem_Cell	RPL35A
Stem_Cell	RPS3
Stem_Cell	RPL37
Stem_Cell	RPL13A
Stem_Cell	RPS9
Stem_Cell	RPS3A
Stem_Cell	RPS27
Stem_Cell	EEF1A1
Stem_Cell	RPL34
Stem_Cell	RPS24
Stem_Cell	GNB2L1
Stem_Cell	RPS25
Stem_Cell	CDCA7
Stem_Cell	RPL39
Stem_Cell	RPL3
Stem_Cell	RPL11
Stem_Cell	RPS12
Stem_Cell	RPL30
Stem_Cell	RPS2
Stem_Cell	RPS5
Stem_Cell	RPL14
Stem_Cell	RPS6
Stem_Cell	RPS21
Stem_Cell	RPL9
Stem_Cell	RPL32
Stem_Cell	RPL29
Stem_Cell	RPL26
Stem_Cell	RPS19
Stem_Cell	SLC12A2
Stem_Cell	RPL7A
Stem_Cell	PRDX5
Stem_Cell	RPS27A
Stem_Cell	RPS28
Stem_Cell	RPS15A
Stem_Cell	RPL38
Stem_Cell	RPL36
Stem_Cell	RPL41
Stem_Cell	RPL5
Stem_Cell	RPL10A
Stem_Cell	RPL17
Stem_Cell	RPLP0
Stem_Cell	EIF3E
Stem_Cell	RPS4X
Stem_Cell	RPL23A
Stem_Cell	SOX4
Stem_Cell	ETS2
Stem_Cell	RPL24
Stem_Cell	RPS14
Stem_Cell	NACA
Stem_Cell	GLTSCR2
Stem_Cell	SMOC2
Stem_Cell	ALDH1B1
Stem_Cell	RPL7
Stem_Cell	RPS8
Stem_Cell	NPM1
Stem_Cell	RPS17
Stem_Cell	NBEAL1
Stem_Cell	CDK6
Stem_Cell	RPL10
Stem_Cell	RPL18
Stem_Cell	PABPC1
Stem_Cell	RPS20
Stem_Cell	RPL27A
Stem_Cell	OLFM4
Stem_Cell	ZFAS1
Stem_Cell	RPL37A
Stem_Cell	MARCKSL1
Stem_Cell	RPL23
Stem_Cell	RPL19
Stem_Cell	HNRNPA1
Stem_Cell	RPL15
Stem_Cell	RPS11
Stem_Cell	RPS15
Stem_Cell	BTF3
Stem_Cell	RPS10
Stem_Cell	IMPDH2
Stem_Cell	RPS13
Stem_Cell	EEF2
Stem_Cell	RPLP2
Stem_Cell	RPL28
Stem_Cell	ZFP36L2
Stem_Cell	EEF1G
Stem_Cell	RPL22
Stem_Cell	RPL21
Stem_Cell	NAP1L1
Stem_Cell	RPL4
Stem_Cell	EEF1B2
Stem_Cell	RPL35
Stem_Cell	RPS7
Stem_Cell	RPL6
Stem_Cell	LGR5
Stem_Cell	RPLP1
Stem_Cell	KIAA1324
Stem_Cell	RPL8
Stem_Cell	EPB41L4A-AS1
Stem_Cell	RPS29
Stem_Cell	RPSA
Stem_Cell	C6orf48
Stem_Cell	EPHB3
Stem_Cell	EIF3L
Stem_Cell	HSP90AB1
Stem_Cell	APEX1
Stem_Cell	PPP1R1B
Stem_Cell	RPS16
Stem_Cell	CD44
Stem_Cell	RPL27
Stem_Cell	EIF3D
Stem_Cell	EPHB2
Stem_Cell	RSL1D1
Stem_Cell	NGFRAP1
Stem_Cell	PDZK1IP1
Stem_Cell	C19orf48
Stem_Cell	MYC
Stem_Cell	NOB1
Stem_Cell	RPL18A
Stem_Cell	AC090498.1
Stem_Cell	HMGA1
Stem_Cell	MLXIP
Stem_Cell	GDF15
Stem_Cell	RNF43
Stem_Cell	ST13
Stem_Cell	ATP5G2
Stem_Cell	HES1
Stem_Cell	EIF3H
Stem_Cell	FBL
Stem_Cell	AQP1
Stem_Cell	RBMX
Stem_Cell	SNHG7
Stem_Cell	ZNF703
Stem_Cell	EIF3F
Stem_Cell	CCNI
Stem_Cell	TGIF1
Stem_Cell	DUT
Stem_Cell	SOX9
Stem_Cell	SLC25A6
